"gameId","playId","gunnerTeam","gunnerId","gunnerName","viseTeam","viseId","viseName","timeToBeatVise","firstManDown","disFromLOS","disFromReturner","speedDev","topSpeed","tackle","missedTackle","squeezeDis","returnYds","specialTeamsResult","release","correctRelease","fairCatch"
2018120900,533,"NYJ",43530,"Charone Peake","BUF",43737,"Lafayette Pitts",6.3,1,44.98,9.34512707243727,3.09337049972895,9.78,0,0,3.85916666666667,4,"Return","0","1",0
2018120900,1979,"NYJ",46273,"Trenton Cannon","BUF",44839,"Tre'Davious White",3.5,1,27.77,4.96864166548565,3.14274106804315,9.43,0,0,NA,0,"Fair Catch","1","0",1
2018120900,3104,"BUF",43737,"Lafayette Pitts","NYJ",46248,"Parry Nickerson",4.6,1,43.16,1.9630588376307,2.70302278787672,8.87,0,0,NA,0,"Fair Catch","0","0",1
2018120900,3864,"NYJ",46273,"Trenton Cannon","BUF",46698,"Levi Wallace",5.1,1,33.6,1.24201449266906,2.67153826180611,8.55,0,0,NA,0,"Fair Catch","1","1",1
2018120901,2099,"CHI",39222,"Josh Bellamy","LA",45706,"Dominique Hatfield",3.9,1,38.17,5.97300594340906,3.09457999355946,9.71,0,0,NA,0,"Fair Catch","1","1",1
2018120901,2254,"LA",35953,"Sam Shields","CHI",46787,"Kevin Toliver",6,1,41.74,19.3918797438516,3.38195875239812,10.32,0,0,-14.1435294117647,22,"Return","0","0",0
2018120902,2231,"CAR",44965,"Corn Elder","CLE",46672,"Tavierre Thomas",3.5,1,30.78,4.33180101112689,2.76927663615566,9.12,0,0,NA,0,"Fair Catch","1","1",1
2018120902,2314,"CLE",43407,"Juston Burris","CAR",44965,"Corn Elder",3.3,1,45.68,3.03080847299858,2.8342929418695,10.12,0,0,NA,0,"Fair Catch","1","1",1
2018120902,2314,"CLE",46672,"Tavierre Thomas","CAR",43351,"James Bradberry",3.3,1,39.42,11.9333230912433,2.81133486931244,9.39,0,0,NA,0,"Fair Catch","1","1",1
2018120902,2871,"CLE",46672,"Tavierre Thomas","CAR",43351,"James Bradberry",3.8,1,44.34,2.040612653102,3.10040920250473,10.14,0,0,NA,0,"Fair Catch","0","0",1
2018120902,3075,"CAR",40130,"Kenjon Barner","CLE",43407,"Juston Burris",10.4,1,41.72,12.6833591764958,3.26126326864558,9.95,0,0,-11.1616417910448,19,"Return","0","1",0
2018120902,3412,"CAR",44965,"Corn Elder","CLE",43407,"Juston Burris",2.9,1,19.51,20.195061277451,1.62564200190246,6.6,0,0,NA,0,"Fair Catch","1","1",1
2018120902,4027,"CLE",43407,"Juston Burris","CAR",43351,"James Bradberry",7.5,1,37.68,10.2308015326268,2.50913262671815,8.88,0,1,-3.33274193548387,6,"Return","1","0",0
2018120903,1034,"GB",46202,"J'Mon Moore","ATL",46127,"Isaiah Oliver",3.3,1,42.01,4.47403620906223,2.91877788892481,9.59,0,0,NA,0,"Fair Catch","1","1",1
2018120903,3018,"ATL",38707,"Justin Bethel","GB",46724,"Tony Brown",3.1,1,46.37,1.43568798838745,3.09579853035377,10.36,0,0,NA,0,"Fair Catch","0","0",1
2018120903,3634,"GB",43357,"Will Redmond","ATL",46263,"Russell Gage",7.5,1,43.08,13.7713978956386,2.56864941142087,8.82,0,0,3.3897619047619,14,"Return","1","1",0
2018120904,120,"IND",43554,"Chris Milton","HOU",41343,"Aaron Colvin",4.4,1,45.86,10.5978960176065,2.86584968057956,9.72,0,0,1.09025,12,"Return","0","0",0
2018120904,227,"HOU",46778,"A.J. Moore","IND",43554,"Chris Milton",9.4,1,40.25,16.6300481057633,2.99149914983467,9.72,0,0,14.1755555555556,26,"Return","0","0",0
2018120904,563,"IND",43554,"Chris Milton","HOU",41343,"Aaron Colvin",5.6,1,44.6,10.33,2.99904787349215,9.91,0,0,NA,0,"Fair Catch","0","0",1
2018120904,1305,"HOU",42430,"Sammie Coates","IND",45287,"Kenny Moore",2.8,1,39.59,6.46037924583379,2.77272552371071,9.38,0,0,NA,0,"Fair Catch","1","1",1
2018120904,1694,"HOU",46778,"A.J. Moore","IND",41356,"Pierre Desir",9.4,1,32.68,28.4007042166211,1.76971432699513,7.26,0,0,9.07795918367347,2,"Return","0","0",0
2018120904,2219,"HOU",46778,"A.J. Moore","IND",43554,"Chris Milton",7.4,1,40.38,10.9462779062109,2.91144798663517,9.82,0,0,NA,0,"Fair Catch","0","0",1
2018120904,3557,"HOU",39012,"Johnson Bademosi","IND",43554,"Chris Milton",5.7,1,33.31,5.38677083232617,2.34968705945904,7.93,0,0,NA,0,"Fair Catch","1","1",1
2018120904,3773,"IND",43554,"Chris Milton","HOU",41343,"Aaron Colvin",4.5,1,46.37,4.23933957120682,3.39895445306528,10.48,0,0,NA,0,"Fair Catch","0","0",1
2018120905,1824,"BAL",43498,"Maurice Canady","KC",43493,"Jordan Lucas",9.5,1,40.99,11.8043127711866,2.88696929409877,9.28,0,0,-19.3421917808219,7,"Return","0","1",0
2018120906,1872,"NE",39975,"Cordarrelle Patterson","MIA",45302,"Torry McTyer",3.2,1,39.89,19.7781925362253,3.2988898336585,10.34,1,0,2.31372093023256,9,"Return","0","0",0
2018120906,3167,"NE",43700,"Jonathan Jones","MIA",46278,"Cornell Armstrong",2.8,1,41.92,3.63209306048179,2.82502595634155,9.6,1,0,2.95166666666666,0,"Return","0","1",0
2018120907,693,"TB",45334,"Bobo Wilson","NO",38596,"Josh Robinson",4.1,1,39.09,3.73085781020934,2.71367706180853,9.4,0,0,NA,0,"Fair Catch","0","0",1
2018120907,1689,"TB",43994,"De'Vante Harris","NO",43350,"Vonn Bell",3.4,1,38.84,5.09851939292182,2.83061262171418,9.44,0,0,NA,0,"Fair Catch","0","0",1
2018120908,1831,"WAS",44936,"Montae Nicholson","NYG",46686,"Grant Haley",4.7,1,48.43,1.78639301386901,3.13869004139998,9.9,1,0,-1.49578947368421,0,"Return","0","0",0
2018120908,3453,"NYG",40607,"Russell Shepard","WAS",46329,"Danny Johnson",3.1,1,42.43,3.89935892166904,2.69731725910587,9.45,1,0,3.3345,-2,"Return","0","0",0
2018120909,1028,"CIN",43488,"Cody Core","LAC",46729,"Brandon Facyson",3.7,1,43.55,3.77711530139073,2.94945203109022,9.97,0,0,NA,0,"Fair Catch","1","1",1
2018120909,1729,"CIN",43488,"Cody Core","LAC",46729,"Brandon Facyson",4,1,43.02,11.7907802964859,2.88838936411147,9.95,1,0,3.73404255319149,0,"Return","0","1",0
2018120910,869,"DEN",40059,"Shamarko Thomas","SF",44878,"Ahkello Witherspoon",6,1,42.23,7.86822724633701,3.17118877975376,10,0,1,8.52470588235295,8,"Return","0","1",0
2018120910,2048,"SF",46164,"Tarvarius Moore","DEN",44913,"Brendan Langley",3.7,1,38.86,10.1700442476914,2.91371556870271,10.14,0,0,NA,0,"Fair Catch","0","0",1
2018120910,2173,"DEN",40059,"Shamarko Thomas","SF",44878,"Ahkello Witherspoon",7,1,37.72,2.90869386495038,2.2161700167616,8.38,0,0,NA,0,"Fair Catch","0","0",1
2018120910,3505,"SF",46164,"Tarvarius Moore","DEN",40002,"Jamar Taylor",3.4,1,40.23,3.73014745016869,2.95487151718313,9.98,1,0,-1.6396,0,"Return","1","1",0
2018120910,3505,"SF",45330,"Greg Mabin","DEN",44913,"Brendan Langley",3.4,1,38.9,6.17709478638623,2.87197865952465,9.75,0,0,-1.6396,0,"Return","0","0",0
2018120910,4083,"SF",45330,"Greg Mabin","DEN",44913,"Brendan Langley",6.9,1,38.5,3.06757233003559,2.27350906600204,8.82,0,0,2.221,0,"Return","0","0",0
2018120911,437,"DET",43680,"Charles Washington","ARI",39999,"David Amerson",4.3,1,45.12,2.21054291973714,2.93717164124146,10.07,0,0,NA,0,"Fair Catch","0","0",1
2018120911,561,"ARI",43381,"Brandon Williams","DET",43680,"Charles Washington",2.9,1,46.29,20.1371398167664,3.2316200187273,10.57,0,0,NA,0,"Fair Catch","1","0",1
2018120911,2585,"DET",43827,"Andy Jones","ARI",39999,"David Amerson",3.3,1,36.38,16.5911783788856,2.90141399572746,9.57,1,0,-7.20771428571429,1,"Return","0","0",0
2018120911,2972,"ARI",45021,"Rudy Ford","DET",39984,"Darius Slay",4.2,1,52.61,2.69757298325735,2.82278331291282,9.9,0,0,NA,0,"Fair Catch","0","0",1
2018120911,4226,"DET",43827,"Andy Jones","ARI",43381,"Brandon Williams",2.6,1,30.32,7.84337299890807,2.25684256613047,8.12,0,0,NA,0,"Fair Catch","1","1",1
2018120912,359,"PHI",43416,"Deiondre' Hall","DAL",44872,"Chidobe Awuzie",3.3,1,35.83,3.80910750701526,2.65381583195695,9.38,0,0,NA,0,"Fair Catch","1","1",1
2018120912,835,"PHI",43416,"Deiondre' Hall","DAL",43478,"Anthony Brown",7.3,1,35.99,15.1253991682864,2.70166432801022,8.76,1,0,-4.311,0,"Return","1","1",0
2018120912,1215,"PHI",43416,"Deiondre' Hall","DAL",43478,"Anthony Brown",5.7,1,39.46,13.0038302049819,2.4461384661227,9.39,0,0,NA,0,"Fair Catch","1","1",1
2018120912,2486,"PHI",43416,"Deiondre' Hall","DAL",44872,"Chidobe Awuzie",3.8,1,41.33,2.34691286587295,2.98067370256354,9.92,0,0,NA,0,"Fair Catch","1","1",1
2018120912,3472,"PHI",43416,"Deiondre' Hall","DAL",43478,"Anthony Brown",4.3,1,44.39,8.79217834214024,2.56632677326784,9.39,0,0,NA,0,"Fair Catch","1","1",1
2018120912,3568,"DAL",45795,"Lance Lenoir","PHI",43416,"Deiondre' Hall",8.3,1,26.12,13.9016581744769,2.70763315890517,8.53,0,0,12.762641509434,9,"Return","0","0",0
2018120913,2224,"PIT",34458,"Darrius Heyward-Bey","OAK",43366,"Daryl Worley",4.5,1,32.07,4.64450212617026,2.24763242335055,8.43,0,0,NA,0,"Fair Catch","1","1",1
2018120913,3286,"PIT",34458,"Darrius Heyward-Bey","OAK",40353,"Rashaan Melvin",6.8,1,30.04,17.6182462237307,2.55575436931455,8.28,0,0,NA,0,"Fair Catch","0","0",1
2018121000,1263,"SEA",42827,"Justin Coleman","MIN",46535,"Craig James",3.9,1,32.14,7.86471868536949,2.61923068380775,9.12,0,0,NA,0,"Fair Catch","1","1",1
2018121000,1386,"MIN",43533,"Jayron Kearse","SEA",39232,"Neiko Thorpe",8,1,35.8,6.9942404877156,2.51845474784438,8.45,0,0,-3.85957446808511,12,"Return","1","1",0
2018121000,2234,"MIN",43533,"Jayron Kearse","SEA",39232,"Neiko Thorpe",3,1,37.99,6.1603246667688,3.07237344015187,9.58,0,0,NA,0,"Fair Catch","1","1",1
2018112900,650,"NO",38596,"Josh Robinson","DAL",42370,"Byron Jones",6.2,1,45.49,10.0424399425638,2.529040425307,9.85,0,0,NA,0,"Fair Catch","1","1",1
2018120200,1457,"BAL",43498,"Maurice Canady","ATL",40008,"Robert Alford",4.3,1,33.93,4.03133972768359,2.98734116986073,9.07,0,0,NA,0,"Fair Catch","1","1",1
2018120200,1457,"BAL",43396,"Chris Moore","ATL",39968,"Desmond Trufant",4.3,1,39.02,2.38600083822282,2.59923023318293,9.08,0,0,NA,0,"Fair Catch","0","0",1
2018120200,1997,"ATL",46263,"Russell Gage","BAL",43498,"Maurice Canady",7.2,1,38.87,2.79415461275857,2.72247096738416,9.2,0,0,NA,0,"Fair Catch","1","1",1
2018120200,2771,"ATL",38707,"Justin Bethel","BAL",46187,"Anthony Averett",4.7,1,49.7,3.4907019351414,2.61724020732085,9.83,0,0,NA,0,"Fair Catch","0","1",1
2018120200,3398,"ATL",46263,"Russell Gage","BAL",43498,"Maurice Canady",5.2,1,49.69,6.65137579753242,2.85157085446393,10.37,0,0,NA,0,"Fair Catch","0","0",1
2018120201,618,"CIN",43663,"Alex Erickson","DEN",44913,"Brendan Langley",3.5,1,32.81,1.25574678976297,2.83382292688735,10.03,1,0,0.0234999999999985,1,"Return","0","0",0
2018120201,3660,"DEN",45267,"Tim Patrick","CIN",41250,"Darqueze Dennard",5.2,1,36.15,1.00841459727634,2.80706899738992,9.69,0,0,NA,0,"Fair Catch","1","0",1
2018120201,4051,"DEN",45267,"Tim Patrick","CIN",41250,"Darqueze Dennard",4.1,1,22.12,1.24020159651566,3.18059009522048,9.63,0,0,NA,0,"Fair Catch","1","0",1
2018120202,3676,"LA",46992,"KhaDarel Hodge","DET",46823,"Mike Ford",3.9,1,39.37,15.2600982958826,3.14257546021394,10.13,0,0,NA,0,"Fair Catch","1","1",1
2018120203,547,"GB",46724,"Tony Brown","ARI",39999,"David Amerson",7.8,1,36.18,14.801540460371,2.41852305331136,9.09,0,0,-0.00210526315789394,0,"Return","0","0",0
2018120203,955,"ARI",43381,"Brandon Williams","GB",46724,"Tony Brown",11.7,1,40.77,11.5797107045038,2.86615955088449,9.7,1,0,8.14721518987342,24,"Return","0","0",0
2018120203,2164,"ARI",43381,"Brandon Williams","GB",43357,"Will Redmond",7,1,41.44,5.71430660710466,2.62690949998792,9.76,1,0,-3.79259259259259,1,"Return","0","0",0
2018120203,2395,"ARI",43381,"Brandon Williams","GB",46114,"Josh Jackson",4.2,1,47.81,2.22144097378256,2.6944604202923,10.29,0,0,NA,0,"Fair Catch","0","0",1
2018120203,2581,"GB",46724,"Tony Brown","ARI",39999,"David Amerson",3.6,1,47.63,10.218830657174,1.98576163630302,10.38,0,0,-1.44692307692308,8,"Return","0","0",0
2018120203,3197,"GB",46202,"J'Mon Moore","ARI",43381,"Brandon Williams",10.6,1,51.66,6.65924920693017,3.12176277396304,10.36,0,0,-8.13681818181818,6,"Return","0","0",0
2018120204,503,"CLE",41316,"Phillip Gaines","HOU",39012,"Johnson Bademosi",9.4,1,37.79,3.00980065785095,2.42948713589858,8.97,0,1,-20.3347619047619,0,"Return","0","0",0
2018120204,1171,"HOU",39012,"Johnson Bademosi","CLE",41448,"T.J. Carrie",2.7,1,33.52,5.5642429853485,2.65048311089768,8.98,0,0,NA,0,"Fair Catch","1","1",1
2018120204,4265,"HOU",39012,"Johnson Bademosi","CLE",41316,"Phillip Gaines",3.7,1,29.35,6.03394564112075,2.33480719019465,8.69,0,0,NA,0,"Fair Catch","1","1",1
2018120205,298,"JAX",45555,"Keelan Cole","IND",45287,"Kenny Moore",4.6,1,41.07,19.3397673202136,2.78020326629754,9.76,0,0,NA,0,"Fair Catch","1","1",1
2018120205,587,"IND",46349,"George Odum","JAX",42037,"Tyler Patmon",5.4,1,36.46,2.46479208048062,2.34473901453396,8.63,0,0,NA,0,"Fair Catch","1","1",1
2018120205,2427,"IND",43554,"Chris Milton","JAX",46699,"Dee Delaney",3.1,1,48.39,5.64219815320235,3.3955505112627,10.78,0,0,NA,0,"Fair Catch","1","1",1
2018120205,2826,"IND",43554,"Chris Milton","JAX",45555,"Keelan Cole",2.9,1,44.43,4.86592231750571,3.44620486191848,10.36,0,0,NA,0,"Fair Catch","1","1",1
2018120205,2932,"JAX",46710,"C.J. Reavis","IND",41356,"Pierre Desir",7.3,1,45.65,10.1020047515332,2.35655611629863,9.02,0,0,NA,0,"Fair Catch","1","1",1
2018120205,3064,"IND",46349,"George Odum","JAX",45555,"Keelan Cole",3.1,1,45.79,9.15491671180027,2.94073645692553,10.26,0,0,-4.71121212121212,8,"Return","1","1",0
2018120205,3666,"JAX",45555,"Keelan Cole","IND",41356,"Pierre Desir",5.6,1,40.06,9.9328193379322,2.95004142615443,10.08,0,0,-3.71151515151515,9,"Return","1","1",0
2018120205,4068,"JAX",45555,"Keelan Cole","IND",45287,"Kenny Moore",4.7,1,46.24,1.54796640790426,2.95766920251426,10.18,0,0,NA,0,"Fair Catch","0","1",1
2018120206,485,"BUF",43737,"Lafayette Pitts","MIA",46278,"Cornell Armstrong",6.3,1,40.37,12.3459467032707,2.78950445752019,9.29,0,0,2.67421052631579,6,"Return","1","1",0
2018120206,2922,"MIA",41354,"Walt Aikens","BUF",43737,"Lafayette Pitts",3.2,1,48.35,4.51983406775072,3.23287506090481,10.21,0,0,NA,0,"Fair Catch","1","0",1
2018120206,3972,"MIA",45302,"Torry McTyer","BUF",44839,"Tre'Davious White",4.2,1,42.14,10.4627720992097,2.79742124669668,9.29,0,0,NA,0,"Fair Catch","1","0",1
2018120207,465,"CHI",39222,"Josh Bellamy","NYG",46686,"Grant Haley",4,1,42.8,1.08415865997556,2.69725041455048,9.2,0,0,NA,0,"Fair Catch","0","0",1
2018120207,1384,"CHI",39222,"Josh Bellamy","NYG",40062,"B.W. Webb",8.7,1,34.13,30.6507242981304,1.94747398185846,7.59,0,0,5.26029411764706,10,"Return","1","1",0
2018120208,437,"LAC",44926,"Rayshawn Jenkins","PIT",43314,"Artie Burns",3.2,1,33.73,4.67038542306735,3.0788661711362,9.68,0,0,NA,0,"Fair Catch","1","1",1
2018120208,3040,"PIT",44986,"Brian Allen","LAC",44926,"Rayshawn Jenkins",10.1,1,41.07,15.4499967637537,2.97002210788649,10.01,0,0,-20.0254838709677,73,"Return","1","1",0
2018120208,3166,"PIT",44986,"Brian Allen","LAC",44926,"Rayshawn Jenkins",7,1,45.02,4.45620915128543,3.05785676044832,9.43,0,0,NA,0,"Fair Catch","0","0",1
2018120209,1376,"TB",45334,"Bobo Wilson","CAR",43351,"James Bradberry",5.3,1,40.99,20.6447693133152,2.62023889895954,9.47,0,0,-15.3406818181818,6,"Return","0","0",0
2018120209,2975,"TB",45334,"Bobo Wilson","CAR",46124,"Donte Jackson",2.7,1,33.01,1.65193825550473,2.80863370554536,9.87,0,0,NA,0,"Fair Catch","1","1",1
2018120209,3486,"TB",42463,"Josh Shaw","CAR",43351,"James Bradberry",3.9,1,47.26,13.8766638642002,2.93616593920289,10.15,0,0,-0.172499999999999,0,"Return","0","0",0
2018120210,874,"OAK",45341,"Keon Hatcher","KC",46757,"Charvarius Ward",3,1,31.33,8.2967523766833,2.35686663528899,8.23,0,0,NA,0,"Fair Catch","1","1",1
2018120211,144,"TEN",42973,"Darius Jennings","NYJ",46248,"Parry Nickerson",5.7,1,28.53,21.4893112965493,2.89374260258234,9.12,0,0,3.09272727272727,4,"Return","1","0",0
2018120211,3080,"TEN",42973,"Darius Jennings","NYJ",46248,"Parry Nickerson",6.1,1,32.2,14.2902834121651,2.68984030622933,8.73,0,0,NA,0,"Fair Catch","1","1",1
2018120211,3515,"NYJ",46273,"Trenton Cannon","TEN",42006,"Malcolm Butler",2.4,1,28.7,11.7173717189479,2.7964722210847,9.48,0,0,NA,0,"Fair Catch","1","1",1
2018120211,3826,"TEN",46846,"Joshua Kalu","NYJ",46248,"Parry Nickerson",4,1,52.59,1.53404693539669,2.78020131914939,10.41,0,0,NA,0,"Fair Catch","0","1",1
2018120211,4011,"NYJ",43530,"Charone Peake","TEN",43446,"LeShaun Sims",3.2,1,35.59,11.7973725888437,2.78956044305152,9.1,0,0,NA,0,"Fair Catch","0","0",1
2018120212,731,"NE",43700,"Jonathan Jones","MIN",46466,"Holton Hill",6.4,1,22.76,20.84103884167,2.37996118463823,7.68,0,0,NA,0,"Fair Catch","1","0",1
2018120212,1459,"MIN",43533,"Jayron Kearse","NE",35466,"Devin McCourty",5.1,1,32.23,8.52019952818008,2.61909596343368,8.93,0,0,NA,0,"Fair Catch","0","0",1
2018120212,1621,"NE",43700,"Jonathan Jones","MIN",46535,"Craig James",2.7,1,41.79,12.5245399117093,2.88552123341027,10.76,0,0,3.76533333333333,4,"Return","1","1",0
2018120213,310,"SEA",39232,"Neiko Thorpe","SF",37229,"Richard Sherman",5.7,1,48.19,6.44609959587967,2.78510980656336,10.12,0,0,NA,0,"Fair Catch","0","1",1
2018120213,467,"SF",46164,"Tarvarius Moore","SEA",39232,"Neiko Thorpe",4.2,1,44.8,1.54922561300799,2.88765214600503,10.27,0,0,NA,0,"Fair Catch","0","0",1
2018120213,2952,"SF",46164,"Tarvarius Moore","SEA",39232,"Neiko Thorpe",3.2,1,32.08,1.7541379649275,3.03336788690841,10.15,0,0,NA,0,"Fair Catch","1","0",1
2018120300,547,"WAS",44952,"Jehu Chesson","PHI",43416,"Deiondre' Hall",3.5,1,44.78,14.6616506574123,2.90883510278752,10.37,0,0,5.42114285714286,4,"Return","0","0",0
2018120300,1201,"PHI",43416,"Deiondre' Hall","WAS",46984,"Adonis Alexander",4.3,1,30.79,13.5373446436146,2.78183058692969,9.86,0,0,NA,0,"Fair Catch","1","1",1
2018120300,3332,"WAS",44936,"Montae Nicholson","PHI",43701,"Cre'von LeBlanc",3.2,1,43.24,5.31507290636734,2.95731035433991,9.65,1,0,-2.965,1,"Return","1","1",0
2018120300,3816,"WAS",44936,"Montae Nicholson","PHI",43701,"Cre'von LeBlanc",2.8,1,44.97,10.2637663652287,2.82577144707419,9.86,0,0,NA,0,"Fair Catch","1","1",1
2018112200,133,"DET",34628,"Don Carey","CHI",46787,"Kevin Toliver",6.1,1,49.45,4.06964371904961,2.63732279312782,9.83,0,0,2.91039215686274,14,"Return","0","0",0
2018112200,241,"CHI",35583,"Sherrick McManis","DET",46823,"Mike Ford",9.7,1,44.44,10.8110036536854,2.40694100252749,9.91,0,0,2.84148936170213,8,"Return","1","1",0
2018112200,692,"CHI",35583,"Sherrick McManis","DET",46823,"Mike Ford",9.4,1,44.62,12.9882716325152,3.12142248077624,9.79,1,0,-0.107297297297297,8,"Return","0","1",0
2018112200,790,"DET",43680,"Charles Washington","CHI",43474,"DeAndre Houston-Carson",5.4,1,32.99,12.9529494710664,3.14482914830421,9.3,0,0,14.4861538461538,1,"Return","0","0",0
2018112200,2451,"CHI",35583,"Sherrick McManis","DET",39984,"Darius Slay",4.3,1,29.15,7.55413793890475,2.80586463978781,9.23,0,0,NA,0,"Fair Catch","1","0",1
2018112201,534,"DAL",43501,"Kavon Frazier","WAS",46329,"Danny Johnson",5.6,1,44.86,4.52761526634055,3.11190912497571,9.98,0,0,NA,0,"Fair Catch","0","0",1
2018112201,534,"DAL",45795,"Lance Lenoir","WAS",44893,"Fabian Moreau",5.6,1,41.15,9.80165292182905,2.55450633858861,9.77,0,0,NA,0,"Fair Catch","1","0",1
2018112201,2217,"WAS",46329,"Danny Johnson","DAL",43478,"Anthony Brown",3,1,47.91,6.79153885360306,2.9971730763455,9.7,0,0,NA,0,"Fair Catch","1","1",1
2018112201,2856,"WAS",46329,"Danny Johnson","DAL",42370,"Byron Jones",4.8,1,26.68,2.46483265152017,2.92071706637568,9.12,0,0,NA,0,"Fair Catch","1","1",1
2018112202,2237,"NO",38596,"Josh Robinson","ATL",40008,"Robert Alford",3.2,1,44.74,4.13072632838342,2.62502931417075,9.19,0,0,NA,0,"Fair Catch","1","1",1
2018112202,2333,"ATL",38707,"Justin Bethel","NO",45648,"Justin Hardee",4.7,1,54.19,1.40630722105804,2.92032486829419,10.52,0,0,NA,0,"Fair Catch","0","0",1
2018112500,1461,"OAK",37251,"Dwayne Harris","BAL",43498,"Maurice Canady",2.7,1,45.76,1.94517351411128,2.48338319891958,9.33,0,0,NA,0,"Fair Catch","1","1",1
2018112500,1748,"OAK",37251,"Dwayne Harris","BAL",43498,"Maurice Canady",2.7,1,30.47,11.2749279376855,2.87132759746179,9.85,1,0,10.6371052631579,9,"Return","1","1",0
2018112501,1385,"BUF",46223,"Siran Neal","JAX",42037,"Tyler Patmon",6.8,1,27.72,22.6080383934564,2.5232415762166,8.43,0,0,NA,0,"Fair Catch","0","0",1
2018112501,2407,"JAX",46162,"Ronnie Harrison","BUF",44839,"Tre'Davious White",5.6,1,41.78,11.5391594147927,2.88399519988861,9.39,0,0,-8.06033898305085,9,"Return","0","0",0
2018112501,2778,"JAX",46162,"Ronnie Harrison","BUF",44839,"Tre'Davious White",4.5,1,43.74,2.69883308116675,2.2494388406465,8.53,0,0,NA,0,"Fair Catch","1","1",1
2018112502,117,"SEA",39232,"Neiko Thorpe","CAR",43351,"James Bradberry",5.2,1,39.07,22.3647088065103,2.68732647187378,9.55,0,0,-4.80301886792453,5,"Return","0","1",0
2018112502,523,"SEA",42827,"Justin Coleman","CAR",44965,"Corn Elder",8.5,1,36.9,26.9823979660815,2.34696449032374,8.18,0,0,-4.02673913043478,14,"Return","0","0",0
2018112502,1166,"CAR",46205,"Marquis Haynes","SEA",42827,"Justin Coleman",6,1,51.29,4.43978603088032,2.39749796222504,9.47,0,0,NA,0,"Fair Catch","0","0",1
2018112503,954,"CIN",43987,"Tony McRae","CLE",46672,"Tavierre Thomas",10.9,1,39.83,12.1975284381714,2.28526663786485,8.75,0,0,-2.55755102040816,0,"Return","1","1",0
2018112503,2446,"CIN",45020,"Brandon Wilson","CLE",41316,"Phillip Gaines",10.9,1,41.74,7.21671670498434,3.07354490618998,9.98,0,0,0.642884615384617,6,"Return","1","1",0
2018112504,668,"MIA",41354,"Walt Aikens","IND",45287,"Kenny Moore",5.5,1,32.68,3.37521851144484,2.79390548096002,9.8,0,0,NA,0,"Fair Catch","1","0",1
2018112504,996,"MIA",46278,"Cornell Armstrong","IND",41356,"Pierre Desir",4.6,1,29.8,1.48932870784122,2.6194743760809,9.44,0,0,NA,0,"Fair Catch","1","1",1
2018112504,1109,"IND",43554,"Chris Milton","MIA",46080,"Minkah Fitzpatrick",3.4,1,44.01,1.69944108459222,3.34941979426688,10.61,0,0,NA,0,"Fair Catch","0","0",1
2018112504,1202,"MIA",46278,"Cornell Armstrong","IND",43554,"Chris Milton",5.1,1,47.5,3.11834892210606,2.61668428263839,9.73,0,0,NA,0,"Fair Catch","0","1",1
2018112505,1469,"NYJ",43530,"Charone Peake","NE",43700,"Jonathan Jones",3.7,1,45.79,1.92981864432905,3.1203424753481,10.37,1,0,2.23315789473684,0,"Return","0","0",0
2018112505,3680,"NYJ",43530,"Charone Peake","NE",43700,"Jonathan Jones",6.3,1,37.35,10.0894846250936,2.34441431305987,8.58,0,0,9.9325,0,"Return","0","0",0
2018112505,3789,"NE",43700,"Jonathan Jones","NYJ",46248,"Parry Nickerson",4.3,1,32.01,18.6161489035729,2.9368618743478,9.9,0,0,1.51133333333333,1,"Return","1","0",0
